Id,y
200,2005.5598447657776
201,2002.2635145201475
202,2001.7190437932418
203,1999.4896081211157
204,2002.1742681206501
205,1998.9397308299633
206,2001.9144030923912
207,2002.5266065681672
208,2001.6875745153745
209,2002.6014857187777
210,2005.221220070007
211,1999.5702815589243
212,2000.7029782121672
213,2002.9986547801527
214,1999.3052211427598
215,2002.6400122286966
216,2002.4298888961318
217,2003.261455692406
218,2005.3096528919277
219,2006.376431038443
220,2003.9738920515276
221,1992.4114544955776
222,2004.9465059924512
223,2002.080687939427
224,2002.1036176985665
225,2003.0293313746122
226,1996.2484581563158
227,2003.6593299942676
228,2000.6473917679343
229,1998.6279228727658
230,2002.6566459206651
231,2002.1359952370544
232,2003.6362791869772
233,1996.0745315546026
234,2005.2016406538983
235,2002.6572664068774
236,2002.206822479684
237,2000.0707607838076
238,2001.9693305036556
239,2001.6628882397267
240,2004.4233632459402
241,2000.7653917563896
242,2004.6075597156996
243,2003.1337173156983
244,2002.5572591031003
245,2003.575521330868
246,2002.9016241590762
247,2001.926900818258
248,2002.748614853085
249,2003.1948718472197
250,2002.3142704404843
251,2000.9578571946035
252,2001.5291409463528
253,2000.7947674779407
254,2002.0339812045897
255,2002.6835094021108
256,2000.9602372766676
257,2001.3574008628646
258,2001.8877235984155
259,2001.4984104841824
260,2001.334049412494
261,2002.4190927032557
262,2001.078478866641
263,1992.6183909009292
264,2003.220369671418
265,2001.4154189649632
266,2002.9094562698076
267,2003.326568778804
268,2002.318273508447
269,2001.074218168761
270,2002.4465631344897
271,2001.0192447172017
272,2001.9641793950645
273,2003.0250015128088
274,2003.188997659884
275,2002.4458533258423
276,2002.6828356880962
277,2001.9598917183382
278,2006.0996281822897
279,2002.6252726321777
280,2002.980468440683
281,2005.4352736854305
282,2001.956368535646
283,2001.3605962064305
284,2002.4199494579964
285,2002.013717464974
286,2001.751166593377
287,2001.2530481200806
288,2000.4396729256807
289,1991.6566546513995
290,2000.681883538756
291,2003.8162584974764
292,1999.8859193993974
293,2003.529976710542
294,2006.3522702853459
295,1998.4274750173352
296,2001.162744393683
297,2002.4903251253
298,2002.2780301388402
299,2005.2931866442038
300,2001.3613786272554
301,2002.6179729035273
302,2003.5156663148575
303,1995.5693904494653
304,1998.9180760782094
305,2003.2841338111907
306,2001.6230854714206
307,2003.1797979320081
308,1999.9992255495092
309,2001.4344866029749
310,2001.7154191874417
311,1999.8728491944573
312,2001.9600110733734
313,2001.9343229119268
314,2000.972512165643
315,2004.4943965422976
316,2001.4570801301093
317,2002.1878931939298
318,2003.1579129941715
319,2003.4339421587488
320,2002.4082943476865
321,1999.4881194720845
322,2002.737534851148
323,2000.6807981407592
324,2005.4292700854432
325,1995.4786541095436
326,2000.302922145929
327,2003.6688106991332
328,1999.5089380914571
329,2001.9421327883583
330,2003.7391937240845
331,2003.7276977273352
332,2001.1028502090096
333,2001.5795877605628
334,1999.4371405003108
335,2002.5473173621458
336,2002.723700290221
337,2003.6688871349743
338,2000.6408856587586
339,2005.0789787724257
340,2002.2151354066625
341,2002.346282738193
342,2002.7661956963445
343,2003.3333544116495
344,2001.0908545432599
345,2001.034710654679
346,2003.98972247706
347,2000.0223886597557
348,2000.81471637419
349,2002.0229874764473
350,1998.673361055064
351,1999.4611503908222
352,2002.6410132672606
353,2008.0531302644338
354,2000.893403641506
355,2002.9990806314318
356,2004.2034424041892
357,2005.074115148655
358,2001.0801040049942
359,2009.3945117763742
360,2000.9771836784369
361,2000.877481533549
362,1999.7660568543051
363,2000.0646265810215
364,2001.7763387388995
365,2000.6361530185723
366,2001.1817250977506
367,2003.7915505688907
368,2000.8595272905427
369,2000.6455230907063
370,2001.769096954198
371,2006.6279394674407
372,2001.7765347875531
373,2004.0803174640823
374,2000.9570795566844
375,2001.1636055857114
376,2001.672042909859
377,2003.6844337300065
378,2003.6668112753343
379,2001.3013189938242
380,1997.888007748189
381,2002.4748988813358
382,1999.809901726403
383,2002.9117030046832
384,2003.0897246577215
385,1999.399284472723
386,2002.3065404595404
387,2000.0161018744577
388,2005.3981114347926
389,2002.062419295509
390,2004.5074912368648
391,2002.100363668555
392,2000.8615167501318
393,2002.5347206097317
394,2002.343303220362
395,2003.9396435826866
396,2004.2680552695194
397,2000.4566745190996
398,2000.2802097408514
399,2002.7218290987553
400,2005.681844851031
401,2002.9722780221173
402,2002.7050278988752
403,1998.4802450985185
404,1999.8787272105083
405,2002.5153129211717
406,2000.357469624452
407,2009.9702336623304
408,2008.0072554728174
409,2005.957589619022
410,2000.6304595741594
411,2001.8761300922608
412,2005.0596082896427
413,2001.3820329883433
414,2004.1132722722148
415,2001.442233432995
416,2004.5744206942995
417,2006.1884953727133
418,2002.224924942016
419,2001.5493921465081
420,2004.2396025794405
421,2002.453847502468
422,1999.7008906281978
423,2005.2982101139246
424,2000.9065860233973
425,2002.1868182912092
426,2003.529091083497
427,2001.14388248346
428,2002.9568174863946
429,2001.0026674362155
430,1999.2011888173786
431,2002.5322090151103
432,1998.0300217056406
433,2001.5514344454434
434,1997.448459190554
435,2003.4235826764366
436,2001.5117759200036
437,2002.0816628468194
438,1996.1346950904745
439,2003.8956119380764
440,2001.3936374188797
441,2002.131755250667
442,2002.224716558237
443,2001.0745092413397
444,2001.1132116130125
445,2006.5948793417408
446,2002.715287340978
447,2007.1297811662275
448,2004.2363832303809
449,2005.9984025670462
450,2002.764545635126
451,2001.6188279098703
452,2003.9189862387109
453,2002.9212796679176
454,2002.3967977479326
455,2003.0048013906373
456,2001.7284594789219
457,1995.5281049818832
458,2001.442821247458
459,2007.3777698330796
460,2000.8049255019353
461,2001.9501872302062
462,2004.863592098519
463,2003.089194046858
464,2011.0690445733867
465,2003.1291634192678
466,2001.7731610702297
467,2006.0811795649017
468,2001.5972712065502
469,2001.798903482046
470,2001.489406227093
471,2004.183800428472
472,2008.232878936418
473,2003.3008430729114
474,2000.5975684169755
475,2001.6588737356487
476,2000.7363224394358
477,2001.370067321046
478,2002.8528793798448
479,2001.9087376872044
480,2002.5214985512205
481,1995.9849032187196
482,2001.7079019564233
483,1998.8197911333314
484,2001.9042194579079
485,2005.2293147108635
486,1990.499268737114
487,2000.7719697635496
488,2001.6482263110838
489,2006.3777549593306
490,2003.8290726032242
491,1999.7201917884288
492,2003.2061275193764
493,2004.0933172142015
494,2002.5759406226734
495,2001.8611387808576
496,2001.967813023394
497,2001.082024750601
498,2004.9655012925216
499,2011.003438587355
500,2002.6627857269477
501,1997.8844602231056
502,2002.805534063313
503,2004.767725873907
504,2003.3169667972106
505,2001.9279751817219
506,2002.341181505917
507,2000.7360597964662
508,2004.504092016231
509,2000.6576704028428
510,1998.665816724411
511,2001.73596031369
512,2007.676988700859
513,1999.8718370151125
514,2002.73381334578
515,2006.3121338951378
516,2003.517349582442
517,2005.2071796668806
518,2003.3316665700404
519,2001.588306142121
520,2001.425667713364
521,2007.0896513613748
522,2001.2681746719927
523,2002.6334180554434
524,2003.3517140826746
525,1998.5611463743733
526,2001.4851401618548
527,2001.162255172637
528,2000.611112290042
529,2000.6764989226886
530,2000.5738546229773
531,2001.9307439893505
532,2002.6444114241917
533,2000.945353289418
534,1999.8033477099511
535,2002.951947717621
536,2002.213150403796
537,1998.2212658847109
538,1999.9313948943086
539,2002.9209021796653
540,2000.7718832561654
541,2001.9810251236638
542,2004.4574521544678
543,2004.3752574516448
544,2003.0820720928753
545,2002.313669663472
546,2002.5167864561029
547,2002.4936241854002
548,2001.561583746949
549,1997.9490323230066
550,2002.537679761088
551,2003.567005658556
552,1999.281817657093
553,2002.2651789234048
554,2001.695727787708
555,2006.37953288263
556,2002.1874398383115
557,2007.7988531694903
558,2002.1230356564497
559,2003.9800549618387
560,2002.994980619026
561,2002.5672272780932
562,2002.1872913271275
563,2000.9349114989268
564,2005.2314040134345
565,2002.7833533261514
566,2001.8696240888169
567,1999.3274217374262
568,2004.0023725815818
569,2004.725756721751
570,1997.4021864941922
571,2004.075354110196
572,2001.4017724647454
573,2004.0805951435948
574,2006.3653921895254
575,2002.3566351447996
576,2001.1828162558024
577,2005.6842719835809
578,2001.0855785172696
579,2000.9131101507426
580,2004.1500223123774
581,1998.5864588888337
582,2004.1067895153114
583,2002.8129911122512
584,2000.6494125275935
585,2001.9818764179583
586,2002.5004590268434
587,2003.656072215234
588,2003.182109639224
589,2000.7236507958226
590,2004.672968980174
591,2003.054431392551
592,2003.0821892212894
593,2001.9731630579324
594,2000.919991477772
595,2002.255178290023
596,2001.2984423940675
597,2006.7761519788205
598,2002.5161943787023
599,2003.309766033032
600,2004.8649920723315
601,2002.5043704316067
602,2003.0203730678998
603,2003.222485433152
604,2011.4972124495628
605,2005.0045930583274
606,2003.513406279714
607,2006.401929959688
608,2004.701470402844
609,2001.2219672660806
610,2002.5627526911676
611,2000.0862999041985
612,1999.56289549837
613,2003.7592282343028
614,2002.4704443457708
615,1992.9131200662816
616,1997.7613362030713
617,2003.4936974947384
618,1999.709314408154
619,2005.9339407248674
620,2002.0426772993283
621,2001.9378266333895
622,2003.9183535234833
623,2006.1499251020077
624,2001.6058723069252
625,2001.2751848092482
626,2002.5244361162456
627,2002.9059348795658
628,2004.9448057819452
629,2003.0780966413108
630,2002.3196700838814
631,2003.8133370558949
632,2000.5652678478482
633,2001.2039789916864
634,2000.2948436676832
635,1999.306636153684
636,2000.7110363593858
637,1999.8395256912288
638,2002.2378131833461
639,2004.0076186854312
640,2000.3449341438636
641,2004.140359151131
642,2002.9933417827442
643,2001.8343882346082
644,2001.6358253735627
645,2000.1398735142184
646,2003.044797488207
647,2001.9644920623398
648,2010.2828718450437
649,2000.2055622283162
650,2014.5496960065448
651,1999.4563155164112
652,2001.4040725341815
653,2002.0081006050364
654,1999.084282300319
655,1999.3473298685003
656,2003.1139869207323
657,2002.4214347502727
658,1997.1656870592944
659,2001.7277364853005
660,2001.8063768647696
661,2002.327790524983
662,2005.0894805946634
663,2003.012756745122
664,2004.5915356261094
665,1997.7477274554278
666,2002.2775123770232
667,1998.8837976912282
668,2003.2924909849294
669,2002.6610310535734
670,2002.1906733983699
671,2006.0878295833936
672,1999.1178578304323
673,2001.4621155674288
674,2003.4727877466917
675,2005.4346445903223
676,2004.7041957189
677,1994.9016343221163
678,2003.3056622249226
679,2001.2134739610879
680,2002.9060504102702
681,2002.4027080016615
682,2005.402573632705
683,2003.1106469762165
684,1996.4355952294843
685,2002.7939897065953
686,2007.4618694560136
687,2002.8974378431787
688,2002.0931124243193
689,2001.320900296264
690,1999.113509434164
691,1999.8816396209954
692,2006.8733889350149
693,1998.9923082740022
694,2000.101686556605
695,2003.1982053330842
696,2001.2913326619976
697,2001.7393885260751
698,2001.832327381744
699,2001.8075295080619
700,2001.1202387475694
701,2002.7636208359747
702,2004.5969150872822
703,2003.4317290525753
704,2001.4444021468842
705,2000.8318925794658
706,2002.2922214188159
707,1999.1961782719127
708,2003.086469319167
709,1995.815076703514
710,2004.731674323461
711,2001.3281701941373
712,2001.878539905683
713,2001.7674940994627
714,2002.9536167810777
715,2001.6257470549006
716,2002.9750734241557
717,2000.8986297968038
718,2000.6952935895752
719,2002.4139409912711
720,1999.6696701985848
721,2001.3780297054905
722,2005.1044741823548
723,2002.491322204131
724,1999.4446642903151
725,2002.0276696253948
726,2001.7097465511256
727,2003.3457964964884
728,2002.8182584844255
729,2001.3095461495127
730,2002.1805932190687
731,2006.9435814143353
732,2003.5902128206826
733,2002.4808636360451
734,2002.4177393914108
735,1999.5395392944088
736,1999.355476652443
737,1999.6294072442222
738,1998.8505768014456
739,2001.468948119219
740,2004.4983956307021
741,2003.7915750840968
742,2002.9465817017956
743,2002.1468667595275
744,2003.9443755803645
745,2003.0986888899156
746,2001.0413607088785
747,2002.0728653670099
748,2001.7311902232445
749,1994.670012652096
750,2005.9883667678982
751,2002.8121434125753
752,2001.3916702836023
753,2004.6316058208554
754,2000.5839668912529
755,2001.8910048052194
756,2006.2255800665293
757,2000.983690918588
758,2002.843748353467
759,2007.3276107399859
760,2004.4225660872062
761,2002.3540446191905
762,2001.7531135224474
763,2000.115535784467
764,2003.6378924228284
765,2000.1996766300224
766,1991.598405756851
767,2001.5340691225053
768,2001.5523793842553
769,2000.81388238291
770,2006.122906973415
771,1999.6105667651957
772,2000.7989766195442
773,2000.893366324586
774,2003.911249430932
775,1999.2794271593064
776,2000.4383226671862
777,2001.8455631076615
778,2003.3001955265788
779,2005.5192100902216
780,2004.4057673085183
781,2004.5220485153043
782,1999.8190595692288
783,2001.4406469936937
784,2005.892260162633
785,2000.672331194815
786,2001.9070269257948
787,2003.2233396732995
788,2005.2068739029573
789,1999.6252714799907
790,2003.1372254953096
791,2007.784866734304
792,2002.4660386479702
793,2001.1116982227857
794,2001.053968887239
795,2001.72439588217
796,2008.3784697600781
797,2003.1534410470058
798,2001.8469616333837
799,1998.1565402875528
800,2002.3592269078454
801,2001.0216957309513
802,2007.9823015860109
803,1998.8100485676825
804,2003.1986874717775
805,2000.9575761634571
806,1998.984948629775
807,2002.356775281585
808,1998.8267187928898
809,1997.7992246101546
810,2001.7535017647947
811,2003.4563314669194
812,1998.9475597878923
813,2002.9021172141122
814,1978.4271288519758
815,2002.0248336956622
816,2004.0282403768988
817,2006.3747677014435
818,2002.294767976315
819,2000.838383086071
820,2007.3480140240397
821,2000.4723084716743
822,2005.8556989578233
823,2003.8247278943081
824,2003.2296685896695
825,2005.4357462759097
826,2000.8956332388364
827,1999.174554396627
828,2001.0797056901315
829,2001.4360926924257
830,2002.744461311089
831,2002.5336446854355
832,2000.4949841321582
833,2002.3145079249255
834,2002.040468162362
835,2000.8129214180365
836,2003.7923488068004
837,2001.6295164848168
838,2004.3502989314584
839,2002.057524134522
840,2001.4297655117266
841,2002.7984147539166
842,2001.20954146065
843,2009.1307896737876
844,1998.6689348066773
845,2001.8909860469757
846,2002.1142843514135
847,2003.0241342492875
848,2001.3490156052785
849,2001.698017832634
850,2002.786104853321
851,1999.4125685320914
852,2001.285551023261
853,2002.3119069518805
854,2006.9380882865337
855,2000.4312964897445
856,2000.2693343071269
857,1999.3904299894577
858,2004.2098788718238
859,2006.326171901448
860,2002.5736238384775
861,2003.70351641021
862,2003.5769622163027
863,2002.8265959226896
864,2000.6008550202503
865,2000.4096137613317
866,2007.400902802815
867,2000.411210120848
868,2003.8586408520428
869,2003.1461005658098
870,2002.0555949876282
871,2005.2377683225407
872,2002.17852103054
873,2001.7749174297978
874,2002.3682073536602
875,2001.5728011298131
876,2001.9504452061176
877,2005.7920956275227
878,2000.9606110253164
879,2002.978950888554
880,2002.229660621136
881,2003.3390822159656
882,2004.6576767493789
883,1998.796617808658
884,2004.631395740164
885,2004.1805554578289
886,2003.0244479917033
887,2004.270775191966
888,2001.6699554108914
889,2002.0211623062717
890,2004.1992270940616
891,2005.1796295947095
892,2003.306075868093
893,2000.2779412370032
894,1997.1030674348103
895,2002.369283048666
896,2001.0008146876428
897,2001.09702589284
898,2000.4184014102425
899,2007.0073840245987
900,2000.1874809087128
901,2001.6830427473249
902,2003.2163051540704
903,2003.0881668244883
904,2004.0758164159733
905,2004.3244792879625
906,2003.3627619570466
907,2001.9034574768843
908,2002.7744640488631
909,2003.862330278655
910,2003.416071694969
911,2005.1222143193188
912,2005.0997620981066
913,2002.6123101211617
914,2003.5420161612333
915,2003.4955920179543
916,2001.51198063948
917,2002.3247724798996
918,2002.2576096962935
919,2000.7754107941673
920,2001.8938352165035
921,2005.5648004999268
922,2004.461361663183
923,2004.3878063385796
924,2001.3565407022468
925,2001.838681064497
926,2005.309956181784
927,1998.4262317480564
928,2003.7452964067138
929,2003.8360924531203
930,1999.457918527867
931,2004.8415531621267
932,2005.806860916531
933,2002.3190095493524
934,2001.4322339072235
935,1998.9240937018985
936,2003.7105645761671
937,2000.4344674221772
938,2002.541391214584
939,2001.5384195608644
940,2008.1286890167285
941,2002.6663777662673
942,2001.802203304447
943,2000.996979842711
944,2001.9125200821425
945,2006.8248343267455
946,2003.4746710694742
947,2004.055518282995
948,2000.1736115275394
949,2005.0220503379633
950,1997.7146218256278
951,1999.8235698205451
952,2001.0469382756958
953,2002.4730070169244
954,2004.498121981322
955,2002.2488538379366
956,2001.0881714776658
957,2004.7465749718206
958,2001.4128483136508
959,1999.2568496059257
960,2002.6675828432578
961,2001.3385150393779
962,1999.148531856051
963,2001.7620012087575
964,1999.3585471258693
965,2001.6076972467508
966,2001.4969227290553
967,2001.4330233622163
968,2003.845995021719
969,2000.1057007575223
970,1996.062379459093
971,2002.1929470978064
972,1999.888272014925
973,2001.9077733630481
974,2000.8114894013665
975,2000.14237016112
976,2004.7484210339603
977,2001.077786138957
978,2004.1063395533993
979,2003.8880419699187
980,2003.8087956524198
981,2003.5171482029314
982,2006.2018508668598
983,2003.312090776447
984,2001.3032680537654
985,1998.9291737376557
986,2002.0967558110724
987,2000.8371434708672
988,2002.3333035982896
989,2003.8459060407333
990,2002.8264164846514
991,2002.527475692516
992,2005.3322471841834
993,2001.3616082684762
994,1995.5056928369856
995,2000.022518383851
996,2002.3948865891368
997,2001.0917756869715
998,2004.1321039792983
999,2001.0630145943942
1000,2003.0584829779225
1001,2001.1794170728049
1002,2004.0474980276892
1003,2000.293051535939
1004,2002.3966072081155
1005,2002.1040987593406
1006,2001.0175878096798
1007,2001.0543936663883
1008,1999.859238669137
1009,1999.7191538355196
1010,2003.3269799090929
1011,2005.9140123324883
1012,2004.3404069155933
1013,2002.75380781336
1014,2003.0205341464218
1015,2002.5182902300012
1016,2001.6457404333376
1017,2003.4479545939673
1018,2000.6038548050824
1019,2002.1670386954156
1020,2005.770313630999
1021,2002.9427337688455
1022,2000.2064179629176
1023,2003.778517117337
1024,2003.3697287594468
1025,2002.8099377739595
1026,2003.0719352267026
1027,2003.0127809614316
1028,2002.7146488260896
1029,2000.3050575237075
1030,1997.8495238685423
1031,2002.5196635971654
1032,2001.3265174041933
1033,2000.5955644139262
1034,2001.2356456746304
1035,1999.686907459629
1036,2000.9849301250067
1037,2001.9936325062317
1038,2002.3839861503363
1039,1995.158484712261
1040,2002.3241674414783
1041,2001.3619882202513
1042,2000.9585126584507
1043,2000.5377400812629
1044,2000.4578170045347
1045,1999.9863887305953
1046,2000.88469376014
1047,2000.222632481627
1048,2002.5542075011647
1049,2000.3816014990489
1050,2001.3509956653818
1051,2002.2475839645
1052,2003.0475027198333
1053,1998.9457637254718
1054,2001.4996574457873
1055,2001.0462720014666
1056,2006.173624220169
1057,1999.7153970790807
1058,1999.7692362551968
1059,2002.3267313287063
1060,2001.7833338975342
1061,2004.9723364553895
1062,2003.4926609714564
1063,2002.195242320486
1064,2001.70956866033
1065,2001.8733274345789
1066,2002.821013790782
1067,2003.4172754052552
1068,2002.250396108674
1069,2000.6329348533532
1070,2001.2314964396423
1071,2002.6777499808893
1072,2002.7947515973344
1073,2001.7417014231564
1074,2003.2752832169888
1075,2000.6925590404142
1076,2000.8198632349752
1077,2000.7999673731076
1078,2001.3028742728068
1079,1995.6566800350527
1080,2005.8899962953017
1081,2008.4576753682645
1082,2004.8388726409682
1083,2000.017860069872
1084,1999.4375407769937
1085,2000.949006853593
1086,2001.3859583806827
1087,2001.4716442598199
1088,2000.4331808882516
1089,2007.1068749895073
1090,2001.5911653674339
1091,2003.9246510364362
1092,1998.93258666154
1093,2003.76223828407
1094,2004.5323232839214
1095,2001.0203742770457
1096,2003.049787874084
1097,2001.8346416546713
1098,1998.9712745671904
1099,2003.4502083652865
1100,2000.235130088245
1101,2000.189622793895
1102,2004.0950912643445
1103,2007.3569115601513
1104,2000.9634068830783
1105,2004.1573990712607
1106,2001.7714252176531
1107,2001.1810027549525
1108,2006.434772036745
1109,2000.7427686196943
1110,1999.203428949376
1111,2002.0771960535988
1112,2000.5678620785195
1113,2002.3652666505986
1114,2001.955718388804
1115,2001.973648141279
1116,2002.742314707729
1117,1996.4452938583313
1118,2003.2474502620137
1119,2002.8340290517044
1120,2000.9037812822387
1121,2007.5971981241137
1122,2001.084350669332
1123,1996.7458672995388
1124,1993.2913245541415
1125,2002.0608652946758
1126,2013.5403625181743
1127,1999.7969249848911
1128,2003.5184849129853
1129,2001.705510994757
1130,2001.3948637454732
1131,2000.116820578482
1132,2002.4904509359374
1133,2002.578249220954
1134,2001.4060219984506
1135,2001.490620177526
1136,2018.216257763289
1137,2003.8551846565883
1138,2001.1351064610265
1139,2001.5419190863058
1140,2003.141360540694
1141,2004.2366743039581
1142,2001.704334550639
1143,2001.8257581321673
1144,2002.4928151018712
1145,2003.0130695592627
1146,2001.6643077877843
1147,2002.287166271218
1148,2002.5178293478707
1149,2002.1279085726312
1150,1999.7009274007457
1151,1999.0553114145719
1152,2004.9791641903807
1153,2004.064784634117
1154,1998.691509275117
1155,2001.839801770839
1156,2002.722462365077
1157,2002.7738870427359
1158,1998.4804750719682
1159,2003.2772772559772
1160,2001.7847826356801
1161,2000.0699744841318
1162,2002.3394525225476
1163,2001.035467513147
1164,2002.580898836269
1165,1997.0518544751278
1166,2002.9512332725153
1167,2001.381604058936
1168,2002.100415088955
1169,2002.6825288211107
1170,2002.3779874485213
1171,2001.8925475011542
1172,2004.227173515909
1173,2003.3202862162668
1174,2007.7054290186709
1175,2004.3481814930092
1176,2002.4633154969497
1177,2000.5414958678837
1178,2005.9948119503438
1179,2001.746195339176
1180,1996.9967233593386
1181,2003.6304313197313
1182,2002.3419607481364
1183,2001.379177391818
1184,2002.673764427285
1185,1983.9090573941244
1186,2000.9685752004068
1187,2010.2697507851876
1188,2003.1869435298136
1189,2004.9321847274664
1190,1999.4327231197974
1191,2000.05679049183
1192,2002.472227203089
1193,1999.595296249453
1194,2003.8511799559624
1195,2000.4441089487702
1196,2003.7048751768014
1197,2003.8212066905585
1198,2002.3940251989732
1199,2001.3388624141292
1200,2000.8451723701103
1201,2003.2730144513957
1202,2003.062045875793
1203,2001.1595344250547
1204,2005.8852885800006
1205,2002.0489536576056
1206,2003.657542660751
1207,2002.1482303117823
1208,2011.4961329983528
1209,2005.0015038067168
1210,2001.9179581280048
1211,2002.370382347865
1212,2002.0099098401113
1213,2004.1771886077674
1214,2001.6965345505664
1215,1994.72842779077
1216,2002.5170798087806
1217,2001.4784589374071
1218,1995.2665567604383
1219,2008.0210842042686
1220,1997.533214641079
1221,2003.1153877706588
1222,1999.7142231725834
1223,2000.1820840209846
1224,2002.6428090632132
1225,2007.6284863792398
1226,2002.7765873900034
1227,2004.0399149993152
1228,2002.9581085874577
1229,2003.2229074543347
1230,1998.802731784307
1231,2000.7579607010948
1232,2003.4612546180888
1233,1996.9468744638452
1234,2001.031945828014
1235,2005.8020883800912
1236,2001.4063562394344
1237,2001.9825003484739
1238,1998.316588366874
1239,2001.5409346824467
1240,2009.5638106415586
1241,1999.7805109372553
1242,2003.7022558900833
1243,2002.7518138166442
1244,2001.1836144832105
1245,2000.848109535027
1246,2002.7218921633855
1247,2008.6688689589491
1248,2003.5387414835793
1249,2011.9570513156104
1250,2001.9503839328806
1251,1999.9722935294294
1252,2003.2195294820835
1253,2000.5122428766228
1254,2001.310120300804
1255,2002.5939869349747
1256,2005.7529983182308
1257,2003.9766231828442
1258,1998.5627795881724
1259,1996.7046402946148
1260,2001.7644166952678
1261,2005.7340872617922
1262,2000.455302319372
1263,2014.8588668695843
1264,2001.546477086424
1265,2002.4131310237758
1266,2001.2502062011408
1267,2004.5243935290803
1268,2005.3762791847078
1269,2002.1362316147072
1270,2000.8437563995283
1271,2001.6891265570061
1272,2002.8790888738954
1273,2002.7211591477574
